SMILES,pIC50
CSc1ccc2c(c1)CCN2C(=O)CN1CCN(Cc2ccc(Cl)cc2)CC1,5.42
CC1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(OC(F)(F)F)cc2)CC1,5.42
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccccc3NC3CCCCC3)c3ccccc32)CC1,5.42
COc1c(C(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(Br)c2ccccc12,5.42
CCCN1CCC(c2cccc(S(=O)(=O)C3CCCC3)c2)CC1,5.42022
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccccc3N3CCN(C)CC3)c3ccccc32)CC1,5.42343
CCCn1c(-c2ccccc2)cc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1C,5.43
C#Cc1cccc2c(CN3CCN(c4ccc(Cl)cc4)CC3)cnn12,5.43
COc1c(O)ccc2c1CN1CCc3cc4c(cc3C1C2)OCCO4,5.43
COc1cccc(C(=O)NCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,5.43
COc1ccc2c(c1)OC(=O)C1CN(Cc3ccc(C(F)(F)F)cc3)CC=C21,5.43
N#Cc1c[nH]c(CN2CCN(c3ccccc3)CC2)c1,5.43
Oc1ccc2c(c1)C1OCCN(CCc3cccs3)C1CC2,5.43
O=Cc1ccc(-c2ccc(C(=O)NC3CCN(Cc4ccccc4)C3)cc2)cc1,5.4318
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3cccc(C#N)c3)c3ccccc32)CC1,5.44
CC(=O)NC1c2cccc3c2-c2c1ccc1c2C(C3)N(C)CC1,5.44
Oc1cc2c(cc1O)C1c3cc4c(nc3CNC1CC2)CCCC4,5.44
O=S(=O)(c1ccccc1)N1CCC(N2CCC(n3c(O)nc4cc(F)ccc43)CC2)CC1,5.44
Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(OC(C)C(=O)O)c1,5.45
OC1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)C1,5.45
O=C(Cc1ccccc1)Nc1cccc(CCN2CCN(c3ccccc3)CC2)c1,5.45
Clc1ccc(N2CCN(Cc3cn4cc(Br)ccc4n3)CC2)cc1Cl,5.46
Cc1cc2nc(C)c(CN3CCN(c4ccc(F)cc4)CC3)n2c(C)n1,5.46
O=C(O)c1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,5.46
Cc1cccc(C(=O)NCN2CCC(c3ccccn3)CC2)c1,5.46
CCN(CC)CCCOc1ccc(-c2nc3ccccc3n2Cc2ccc(Cn3c(-c4ccc(OCCCN(CC)CC)cc4)nc4ccccc43)cc2)cc1,5.46
N#Cc1ccc2[nH]cc(CN3CCN(c4ccccc4)CC3)c2c1,5.46
O=C1c2ccccc2CCC12CCN(Cc1ccccc1)CC2,5.46
Cc1cccc2c1CCN2C(=O)CN1CCN(Cc2ccc(Cl)cc2)CC1,5.46
Clc1ccc(-c2cc(C3CCCCN3Cc3ccccc3)[nH]n2)cc1,5.47
COc1ccccc1N1CCN(Cc2cn(CCOCCOCCF)nn2)CC1,5.47
CCCN1CCC(COc2nc3ccccc3c3c2CCCN3)CC1,5.47
Oc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1O,5.47
c1ccc(-c2cc(CCCCN3CCN(c4ccccc4)CC3)on2)cc1,5.47
CCCN(CCC)C1CCc2ccc(OC)cc2C1,5.47
CCCN1CCOC2c3cc(C(=O)NCc4ccc(OC)cc4)ccc3CCC21,5.47
COc1cccc2c1CCCC2CCCN1CCN(c2ccc(Cl)cc2)CC1,5.47
COc1ccc(-c2cc(CCCCN3CCN(c4ccccc4)CC3)on2)cc1OC,5.47
CC1CN(Cc2ccc(CN3c4ccccc4Sc4ccc(C(F)(F)F)cc43)cc2)CC(C)O1,5.48
COc1ccc2c(c1)Sc1ccccc1N2CC1CCCN(C)C1,5.48
OC(CCCN1CCN(c2ncc(F)cn2)CC1)c1ccc(F)cc1,5.48
O=C(CN1CCN(Cc2ccc(Cl)cc2)CC1)N1c2ccccc2CC12CCCCC2,5.48
CCS(=O)(=O)Nc1ccc2c(c1)CCC1C2c2cc(O)c(Cl)cc2CCN1C,5.48
Cc1cc2nc(C)c(CN3CCN(c4ccc(Cl)c(Cl)c4)CC3)n2c(C)n1,5.48149
O=C(Nc1ccccc1)Nc1cccc(CCN2CCN(c3ccccc3)CC2)c1,5.49
COc1ccc(Br)cc1-c1nc(CN(C)CC2CCN(Cc3ccccc3)C2)co1,5.49
CCCNC1CCc2ccc(OC)cc2C1,5.49
COc1cc(C(=O)NN2c3ccccc3N=C(N3CCN(C)CC3)c3cc(Cl)ccc32)cc(OC)c1OC,5.4908
c1ccc(CN2CCC(n3ccc(-c4cnco4)c3)CC2)cc1,5.49485
NC1CCCCC1NC(=O)c1c2c(c3c4c(ncnc14)-c1ccccc1C3=O)NC1CCCCC1N2,5.49485
COc1cccc2c1CCCC2NCCN1CCN(c2ccc(Cl)cc2)CC1,5.5
Oc1nc2c(O)ccc(C(O)CNCCOCCCNCCc3cccc(Cl)c3)c2s1,5.5
Cn1c(CN2CCC(c3ccccc3C(F)(F)F)CC2)nc2ccccc21,5.5
COc1cccc2c1CCN(CCN1CCN(c3ccc(Cl)cc3)CC1)C2=O,5.5
Cc1ncoc1-c1nnc(SCCCN2C3CCC2CC(c2ccc(C(F)(F)F)cc2F)C3)n1C,5.5
O=C1C(c2ccc3ccccc3c2)=COC12CCN(CCc1ccccc1)CC2,5.5
Oc1nc2c(O)ccc(C(O)CNCCS(O)=CCCNCCc3cccc(Cl)c3)c2s1,5.5
Cc1ncoc1-c1nnc(SCCCN2CCC3(CCOc4ccccc43)C2)n1C,5.5
O=S(=O)(Nc1ccc(C23CNCC2C3)cc1)c1ccc(C(F)(F)F)cc1,5.5
CC1c2c([nH]c3ccc(C(F)(F)F)cc23)CC2CCN(CCC3(C(=O)O)CCCCC3)CC21,5.5
Cc1ncoc1-c1nnc(SCCCNC2CC3CC3(c3ccc(C(F)(F)F)cc3F)C2)n1C,5.5
Oc1nc2c(O)ccc(C(O)CNCCc3cccc(CN4CCCC4)c3)c2s1,5.5
Cc1ncoc1-c1nnc(SCCCN2C3CCC2CC(c2cccc(C(F)(F)F)c2)C3)n1C,5.5
CC(C)c1ccc(CS(=O)(=O)c2ccc(C34CNCC3C4)cc2)cc1,5.5
Cc1ncoc1-c1nnc(SCCCN2CCC3(c4ccccc4)CC3C2)n1C,5.5
O=S(=O)(Nc1ccc2c(c1)CCN(Cc1ccn[nH]1)CC2)c1ccc(N2CCOCC2)nc1,5.5
CCCCSC1CCc2ccc(N=CN3CCc4cc(OC)c(OC)cc4C3)cc21,5.51
O=Cc1ccccc1-c1ccc(C(=O)NC2CCN(Cc3ccccc3)C2)cc1,5.51
CCCN1CCOC2c3cc(C(C)=O)ccc3CCC21,5.51
CCCN(CCC)CC1CCc2ccsc2C1,5.51
Clc1ccc(N2CCN(CCCCCc3nc4ccccc4o3)CC2)cc1,5.51
CN1CCc2cc(Cl)c(O)cc2C2c3ccc(N=S(C)(=O)O)cc3CCC21,5.52
COc1cccc(C(=O)NCCCN2CCN(c3ccccc3OC)CC2)c1,5.52
N#Cc1ccccc1N1CCN(CNC(=O)c2ccccc2)CC1,5.52
c1ccc(N2CCN(Cc3ccc[nH]3)CC2)cc1,5.52
CCN1CCCC1CNC(=O)c1cc([N+](=O)[O-])cc(O)c1OC,5.52
CC1Cc2ccccc2N1C(=O)CN1CCN(Cc2cc(F)cc(F)c2)CC1,5.52
O=C(CN1CCN(Cc2ccc(Cl)cc2)CC1)N1c2ccccc2CC1CO,5.52
COc1ccc(C(=O)NN2c3ccc(Cl)cc3N=C(N3CCN(C)CC3)c3ccccc32)cc1,5.52288
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccccc3-n3ccnc3)c3ccccc32)CC1,5.52288
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccsc3)c3ccccc32)CC1,5.52331
Cc1ccc(N2CCN(Cc3ccc4c(c3)OCC(=O)N4)CC2)cc1,5.53
CCCOc1cccc(CN2CCN(Cc3cc4ccccc4o3)CC2)c1,5.53
FCCCOc1cccc(CN2CCN(Cc3cc4ccccc4o3)CC2)c1,5.53
COc1c(C(C)=O)ccc2c1-c1cccc3c1C(C2)N(C)CC3,5.53
O=C(CCCCN1Cc2ccccc2C1)c1nc2ccccc2s1,5.53298
CC(C)C(=O)Nc1cccc(C2CCN(Cc3ccc(Oc4ccc(Cl)c(Cl)c4)cc3)CC2)c1,5.54
O=C1CC2(CCN(CCc3ccccc3)CC2)OC=C1c1ccc(F)cc1,5.54
OC1(Cc2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,5.54
Cc1cccc(NC(=O)CN2CCC(c3ccccn3)CC2)c1,5.54
NC1CCN(c2ccc3[nH]nc(S(=O)(=O)c4cccc5ccccc45)c3c2)C1,5.54
CN1CCC2(CC1)OC(c1ccccc1)=CC2=O,5.54
COc1ccccc1N1CCN(CC(F)CCNC(=O)c2ccc3c(c2)Cc2ccccc2-3)CC1,5.54
CCOc1ccc(CCNC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,5.54
COc1ccc2c(c1O)CN1CCc3cc4c(cc3C1C2)OCO4,5.55
OC12C3C4CC5C6C4C1C6C(C53)N2CC1CCCCC1,5.55
O=C1CC(CN2CCN(c3ccccc3)CC2)N=C(c2ccccc2)N1,5.55
COCC1=C(C(=O)OC)C(c2ccc(F)c(F)c2)N(C(=O)NCCCN2CCC(c3cccc(NC(C)=O)c3)CC2)C(=O)N1,5.55
Clc1ccc(N2CCN(Cc3cnn4c(-c5ccccc5)cccc34)CC2)cc1,5.55
COc1cc2c(cc1OC)CN(CCNC(=O)c1cc(C)ccc1OC)CC2,5.55
Cc1cccc(C(=O)NCN2CCN(c3ccccc3C#N)CC2)c1,5.55
COCC1=NC(=O)N(C(=O)NCCCN2CCC(c3cccc(NC(C)=O)c3)CC2)C(c2ccc(F)c(F)c2)C1C(=O)OC,5.55284
CC(=O)c1ccc2c(c1O)-c1cccc3c1C(C2)N(C)CC3,5.56
COc1ccc(Br)cc1-c1nc(CNCC2CCN(Cc3ccccc3)C2)c[nH]1,5.56
COc1cccc(CCCCN2CCN(c3ccc(Cl)cc3)CC2)c1,5.56
O=c1oc2cc(O)ccc2c2c1CN(Cc1ccc(Cl)cc1)CC2,5.56
CC(C)(C)OC(=O)NCCN1CCC(O)(c2ccc(Cl)cc2)CC1,5.56067
c1ccc(N2CCN(CCCCN=C3COc4ccccc4N3)CC2)cc1,5.56146
CN(C)CCOc1ccccc1Cc1ccccc1,5.56225
Cc1ccccc1CC1c2ccc(O)cc2CCN1C,5.56479
COc1ccc(CN2CCN(Cc3cc4ccccc4o3)CC2)cc1,5.57
CCOC(=O)NC1CCC(CCN2CCc3ccccc3C2)CC1,5.57
Clc1ccc(N2CCN(Cc3cn4ccccc4n3)CC2)cc1Cl,5.57
CN(C)CCC1(c2ccccc2)OC=C(c2ccccc2)C1=O,5.57
O=S(=O)(c1ccccc1)N1CCC(N2CCC(n3c(O)nc4cc(Br)ccc43)CC2)CC1,5.57
COc1ccccc1N1CCN(Cc2cn3cc(C)cc(C#N)c3n2)CC1,5.57
COc1ccccc1N1CCN(Cc2cn(-c3ccc(OCCOCCOCCF)cc3)nn2)CC1,5.57
Oc1nc2cc(F)ccc2n1C1CCN(C2CCN(Cc3ccccc3C(F)(F)F)CC2)CC1,5.57
COc1c(OCCF)cccc1C(O)C1CCN(CCc2ccc(F)cc2)CC1,5.57089
OC1CCN(Cc2ccc(CN3c4ccccc4Sc4ccc(C(F)(F)F)cc43)cc2)C1,5.58
Cc1ccccc1CN1CCC(N2CCC(n3c(O)nc4ccccc43)CC2)CC1,5.58
COc1ccc(-c2cc(CCCCN3CCN(C(c4ccccc4)c4ccccc4)CC3)on2)cc1OC,5.58
O=C(CN1CCN(Cc2ccc(Cl)cc2)CC1)N1CCOc2ccccc21,5.58
O=C(CN1CCN(Cc2ccc(Cl)cc2)CC1)N1CCCc2ccccc21,5.58
O=C(OCCc1ccc(F)cc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,5.5817
O=C1CCc2ccc(OCCCCN3CCC(O)(c4ccc(Cl)cc4)CC3)cc2N1,5.58436
CN1CCC2(CC1)OC=C(c1ccc(F)cc1)C2=O,5.59
CC1Cc2ccccc2N1C(=O)CN1CCN(Cc2cc(F)c(Cl)cc2F)CC1,5.59
O=C(CN1CCN(Cc2ccc(Cl)cc2)CC1)N1CCc2ccc(F)cc21,5.59
CCCN(CCC)CC1COc2cccc(OC)c2C1,5.59
Cc1ccc2c(c1)C(NC1CCN(C)CC1)=Nc1cccnc1N2,5.59
Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2ccccc2)n1C,5.59
COc1cccc(C(=O)CCCN2CCN(c3ccc(Cl)cc3)CC2)c1,5.59
N#Cc1ccc2[nH]cc(CN3CCN(c4ccc(Cl)cc4)CC3)c2c1,5.59
Clc1nccc2c(CN3CCN(c4ccccc4)CC3)c[nH]c12,5.59
O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)Cc1ccccc1-2,5.59
CCCNC1CCc2c(OS(=O)(=O)C(F)(F)F)cccc2C1C,5.59
COc1cccc(N2CCN(CCCCn3ncc(=O)n(C)c3=O)CC2)c1,5.59
O=C(NC1CCN(Cc2ccccc2)C1)c1ccc(-c2ccc(Cl)cc2)cc1,5.59
FC(F)(F)c1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,5.59
CN1CCN(C2=Nc3ccccc3Nc3ccccc32)CC1,5.6
FC(F)(F)c1ccc2c(c1)N(Cc1ccc(CNc3ccccn3)cc1)c1ccccc1S2,5.6
CN1CCCC(CN2c3ccccc3Sc3cc(Cl)ccc32)C1,5.6
c1cnc(N2CCN(CCCCCN=C3COc4ccccc4N3)CC2)nc1,5.6
CON=C(CN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,5.6
CN(CCOCCCNCC(O)c1ccc(O)c2nc(O)sc12)CCc1ccccc1,5.6
CC(=O)N1CCOc2cc3c(cc21)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,5.6
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,5.6
Cc1cccc(O)c1-c1cccc2c1-c1cccc3c1C(C2)N(C)CC3,5.6
Oc1cc2c(cc1O)C1c3cccnc3CNC1CC2,5.6
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6ncoc6cc5CC4)n3C)cccc2n1,5.6
COc1cc2c(c(OC)c1)CN1CCc3cc(OC)cc(OC)c3C1C2,5.6
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6c(cc5CC4)N(C)C(=O)CO6)n3C)cccc2n1,5.6
CN1CCCC(CN2c3ccccc3Sc3cc(-c4ccccc4)ccc32)C1,5.6
Cc1ncoc1-c1nnc(SCCCN2CCC3(c4cccc(C(F)(F)F)c4)CC3C2)n1C,5.6
CN1CCCC(CN2c3ccccc3Sc3cccnc32)C1,5.6
Fc1ccc(-c2cc(CCCCN3CCN(c4ccccc4)CC3)on2)cc1,5.6
CC1=NC2C=C3CCN(CCCSc4nnc(-c5cccc6nc(C)ccc56)n4C)CCC3=CC2O1,5.6
Oc1nc2c(O)ccc(C(O)CNCCCOCCNCCc3cccc(Cl)c3)c2s1,5.6
CCN(CC)Cc1ccc(CN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)cc1,5.6
Cc1ncoc1-c1nnc(SCCCN2CCc3cc4ncoc4cc3CC2)n1C,5.6
CCc1ccc(CCNCCCSCCNCC(O)c2ccc(O)c3nc(O)sc23)cc1,5.6
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6c(cc5CC4)N(S(C)(=O)=O)CCO6)n3C)cccc2n1,5.6
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6c(cc5CC4)OCC(=O)N6)n3C)cccc2n1,5.6
CN1CCN2c3c(cccc31)C1C[NH+](CCCC(=O)c3ccc(F)cc3)CCC12,5.6
COc1ccc(S(=O)(=O)N2CCc3ccc(I)cc32)cc1N1CCNCC1,5.6
FC(F)(F)c1ccc2c(c1)N(CCCNc1ccccn1)c1ccccc1S2,5.6
Cc1ccc2c(c1)Sc1ccccc1N2CC1CCCN(C)C1,5.6
COc1cc2c(cc1O)CCN1Cc3c(ccc(OC)c3O)CC21,5.6
CC(CNCc1ccc(CCNCC(O)c2ccc(O)c3nc(O)sc23)cc1)c1ccccc1,5.6
O=c1[nH]c2c(O)ccc(C(O)CNCCc3ccc(CNCCc4ccccn4)cc3)c2s1,5.6
CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,5.6
FC(F)(F)c1ccc2c(c1)N(CCCNCc1ccccc1)c1ccccc1S2,5.6
CN1CCCC(CN2c3ccccc3Sc3ccc(-c4ccccc4)cc32)C1,5.6
CCN(CC)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,5.6
COc1c(C(=O)NCCN2CCN(c3ccccc3)CC2)cc(Cl)c2ccccc12,5.6
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C)oc6cc5CC4)n3C)cccc2n1,5.6
CN1CCCC(CN2c3ccccc3Sc3cc(F)ccc32)C1,5.6
Nc1nc2c(c(N3CCNCC3)n1)CC=C1OC3CCCCC3C12,5.6
CC(C)C1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(Cl)cc2)CC1,5.6
O=C(C#Cc1ccccc1)NC1CCN(Cc2ccccc2)CC1,5.6
CC1CN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC(C)O1,5.6
CN(CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21)Cc1ccccc1,5.6
O=c1[nH]c2c(O)ccc(C(O)CNCCc3cccc(CNCCCc4ccccn4)c3)c2s1,5.6
COc1cc2c(cc1OC)C1Cc3ccc(OC)c(OC)c3CN1CC2,5.6
COc1cc2c(c(OC)c1)CN1CCc3cc(OC)c(O)cc3C1C2,5.6
COc1cccc(N2CCN(CCN3CCN(C(C)C)CC3)C2=O)c1,5.6
CC(CO)NCc1ccc(CN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)cc1,5.6
FC(F)(F)c1ccc2c(c1)N(CCCNc1nccs1)c1ccccc1S2,5.6
CCC(C)(C)C(=O)NCCN1CCN(c2ccc(Cl)cc2)CC1,5.6
Cc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,5.6
CC(CO)NCCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,5.6
CN1CCCC(CN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)C1,5.6
Clc1ccc(N2CCCN(CCCc3cc4ccccc4o3)CC2)cc1,5.60085
CCN1CCc2cc3nc(N)sc3cc2CC1,5.60206
N#Cc1ccc2cc(CN3CCN(c4ccccc4)CC3)[nH]c2c1,5.60206
CC(C)NC1CCc2c(F)cccc2C1,5.61
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)CCCCCCC(=O)NN3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,5.61261
OCC1OC(Oc2ccc(CC3NCCc4cc(O)c(O)cc43)cc2)C(O)C(O)C1O,5.62
O=C1C(c2ccccc2)=COC12CCN(Cc1ccc(F)cc1)CC2,5.62
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)CCC(=O)OCCOC(=O)CCC(=O)NN3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,5.62
CC(=O)OC1CCCc2ccc(N=CN3CCc4ccccc4C3)cc21,5.62
N#Cc1cc(CN2CCN(c3ccccc3)CC2)c[nH]1,5.62
c1ccc(N2CCN(Cc3ccc(-n4cccn4)cc3)CC2)cc1,5.62
COc1ccc(Br)cc1C1=NC(CN2CCN(c3ccccc3)CC2)C(C)O1,5.62
CCCN(CCC)CCC1CCC(Nc2ncccn2)CC1,5.62
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccc(Br)cc3)c3ccccc32)CC1,5.62233
OCC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,5.63
O=C1CC2(CCN(CCc3ccccc3)CC2)OC=C1c1ccccc1F,5.63
O=C1C(c2ccccc2)=COC12CCN(Cc1ccccc1)CC2,5.63
OC(COc1cccc2ccccc12)CN1CCC(Oc2ccccc2)CC1,5.63
CCCNC1CCc2c(C(=O)OC)cccc2C1C,5.63
Cc1ccc(N2CCN(Cc3ccc4c(c3)NC(=O)CO4)CC2)cc1C,5.63
COc1cccc(C(=O)NCCCCN2CCN(c3ccc(Cl)cc3)CC2)c1,5.63
Oc1nc2nc(-c3ccc(Cl)cc3)cc-2c(O)n1CCN1CCN(c2ccccc2Cl)CC1,5.63
Clc1ccc(N2CCN(CCCc3nc4ccccc4s3)CC2)cc1,5.63432
FCCOc1cccc(CN2CCN(Cc3cc4ccccc4o3)CC2)c1,5.64
O=S(=O)(c1ccccc1)N1CCC(N2CCC(n3c(O)nc4cc(Cl)ccc43)CC2)CC1,5.64
c1cnc(N2CCN(Cc3cccc4c3-c3ccccc3C4)CC2)nc1,5.64
COc1ccccc1N1CCN(Cc2c(C)nc3cc(C)nc(C)n23)CC1,5.64
COc1ccccc1NC1CCN(CCCCN2C(=O)c3ccccc3C2=O)CC1,5.64054
c1ccc(-c2ncc(CN3CCN(c4ncccn4)CC3)[nH]2)cc1,5.64782
CC(C)(C)OC(=O)NC1CCC(CCN2CCc3ccc(C#N)cc3C2)CC1,5.65
CN1CCc2cccc3c2C1Cc1cccc(-c2c(OS(=O)(=O)C(F)(F)F)cccc2OS(=O)(=O)C(F)(F)F)c1-3,5.65
c1ccc(-c2nc(CN3CCN(c4ncccn4)CC3)c[nH]2)cc1,5.65
CN1CCN(C2=Nc3cccnc3Nc3ccc(Cl)cc32)CC1,5.65
N#Cc1ccc(CCOC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,5.65
CC1CCc2cc(F)ccc2N1C(=O)CN1CCN(Cc2ccc(Cl)cc2)CC1,5.65
Cn1nc(S(=O)(=O)c2cccc3ccccc23)c2cc(N3CCNCC3)ccc21,5.65
Cc1cc(C)c2c(N)c(C(=O)NCCCCN3CCC(O)(c4ccc(Cl)cc4)CC3)sc2n1,5.65
c1ccc(-c2ncc(CN3CCN(c4ccccn4)CC3)[nH]2)cc1,5.65956
O=C1CC2(CCCC2)CC(=O)N1CCN1CCN(c2ccc(F)cc2)CC1,5.66
CCCN1CCc2cccc3c2C1Cc1cccc(OC(=O)NCc2ccccc2)c1-3,5.66
O=C1c2ccccc2CCC12CCN(Cc1ccc(C(F)(F)F)cc1)CC2,5.66
O=C1c2ccccc2CCC12CCN(CCc1ccccc1)CC2,5.66
Fc1ccc(C=CCOCC2CCN(Cc3ccccc3)CC2)cc1,5.66
Oc1cc2c(cc1O)C1c3ccc(F)nc3CNC1CC2,5.66
O=C1CC2(CCCC2)CC(=O)N1CCN1CCN(c2ccc(F)c(F)c2)CC1,5.66
CN1CCN2c3ccccc3Cc3ccccc3C2C1,5.66
c1ccc(-c2nc(CN3CCN(c4ccccn4)CC3)c[nH]2)cc1,5.66
Clc1ccc(N2CCN(Cc3cnn4ccccc34)CC2)cc1,5.66
O=C1COc2ccc(CN3CCN(c4ccccc4)CC3)cc2N1,5.66
O=C1CCc2ncccc2N1CCCN1CCC(n2c(O)nc3ccccc32)CC1,5.66
COc1ccc(-c2cc(CCCCN3CCN(c4ccccc4)CC3)on2)c(OC)c1,5.66
COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cc(Br)cc(OC)c1OC)CC2,5.66
Clc1ccccc1N1CCN(Cc2cccs2)CC1,5.66174
Oc1ccc(N2CCN(Cc3cccs3)CC2)cc1,5.66414
CN1CCc2cc(Cl)c(O)cc2C2c3cccc(NC(=O)C4CC4)c3CCC21,5.67
O=C(CN1CCN(Cc2ccc(Cl)cc2)CC1)N1CCc2c(Cl)cccc21,5.67
CNC(=O)CN1CN(c2ccccc2)C2(CCN(Cc3cc4c(cc3Cl)OCO4)CC2)C1=O,5.67366
CC(C)(C)OC(=O)NCCCCN1CCC(O)(c2ccc(Cl)cc2)CC1,5.68
OC(CCNCc1ccc2c(c1)Cc1ccccc1-2)CN1CCN(c2cccc(Cl)c2Cl)CC1,5.68
c1cc2c3c(c[nH]c3c1)CC1CNCCN21,5.68
Cc1sc(C)c2c1CCCc1cn[nH]c1-2,5.68
CC#CC1=CCC(N(CCC)CCCCn2cc(C)nn2)CC1,5.68
Cc1ccccc1N1CCN(CCCCc2cc(-c3cccs3)no2)CC1,5.68
CN1CCc2cc(Cl)c(O)cc2C2c3cccc(N)c3CCC21,5.68
O=C1C(c2ccccc2)=COC12CCN(Cc1cccc(Cl)c1)CC2,5.68
COc1ccc(C2=COC3(CCN(CCc4ccccc4)CC3)C2=O)cc1,5.68
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3cnn(-c4ccccc4)c3C(F)(F)F)c3ccccc32)CC1,5.6811
COc1ccccc1C1(O)CC2CCC(C1)N2Cc1c[nH]c2ccccc12,5.68403
O=C1CC2(CCN(CCc3ccccc3)CC2)OC=C1c1ccccc1,5.69
CCCN1CCOC2c3cc4c(O)occ4cc3CCC21,5.69
CCCN(CCC)CC1CCc2sccc2C1,5.69
CN(CCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)Cc1ccc2c(c1)Cc1ccccc1-2,5.69
CCc1ccc2c(c1O)-c1cccc3c1C(C2)N(C)CC3,5.69
Oc1nc2ccccc2n1C1CCN(C2CCN(Cc3ccccc3Cl)CC2)CC1,5.69
CC(C)(C)OC(=O)NCCCCCN1CCC(O)(c2ccc(Cl)cc2)CC1,5.69
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)CCCCC(=O)NN3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,5.69
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,5.69
CC(C)n1nc(S(=O)(=O)c2cccc3ccccc23)c2cc(N3CCNCC3)ccc21,5.69122
COc1cccc(OC)c1-c1cccc2c1-c1cccc3c1C(C2)N(C)CC3,5.6925
CCN(CC)CCOc1ccccc1Cc1ccccc1,5.69379
CCCN1CCc2cccc3c2C1Cc1cccc(OC(=O)Nc2cccc4ccccc24)c1-3,5.7
Clc1ccc(CN2C=CC(c3nc4cc(Cl)ccc4s3)CC2)cc1,5.7
CN1CCc2cc(Cl)c(O)cc2C(c2ccc(CNC3CCC3)cc2)C1,5.7
COc1ccc(Br)cc1-c1nc(CNC2CCN(Cc3ccccc3)C2)co1,5.7
Cc1ccc2cc(-c3nnc(SCCCN4CCc5ccc(-c6cc(C)on6)cc5CC4)n3C)ccc2n1,5.7
COc1ccccc1CNCc1ccc(CCNCC(O)c2ccc(O)c3nc(O)sc23)cc1,5.7
O=S(=O)(c1ccc(N2CCC2)cc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1,5.7
OCC1C2CN(Cc3ccccc3)C(c3ccccc3)C2C1N1CCCCC1,5.7
c1ccc(N2CCN(CCCN=C3COc4ccccc4N3)CC2)cc1,5.7
